Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Purchasing Power(W),Feed-in Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Inverex Backup 6kW,2024/11/10 05:35,UTC+05:00,0.0,909.0,1478.0,1478.0,,-466.0,-466.0,,100.0
Inverex Backup 6kW,2024/11/10 05:40,UTC+05:00,0.0,1086.0,1657.0,1657.0,,-469.0,-469.0,,100.0
Inverex Backup 6kW,2024/11/10 05:50,UTC+05:00,0.0,940.0,1511.0,1511.0,,-468.0,-468.0,,100.0
Inverex Backup 6kW,2024/11/10 05:55,UTC+05:00,0.0,919.0,1486.0,1486.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/10 06:00,UTC+05:00,0.0,931.0,1498.0,1498.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/10 06:05,UTC+05:00,0.0,926.0,1495.0,1495.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/10 06:10,UTC+05:00,0.0,1122.0,1689.0,1689.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/10 06:15,UTC+05:00,0.0,1094.0,1661.0,1661.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/10 06:20,UTC+05:00,0.0,944.0,1511.0,1511.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/10 06:25,UTC+05:00,0.0,945.0,1512.0,1512.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/10 06:35,UTC+05:00,0.0,927.0,1494.0,1494.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/10 06:40,UTC+05:00,0.0,927.0,1497.0,1497.0,,-474.0,-474.0,,100.0
Inverex Backup 6kW,2024/11/10 06:45,UTC+05:00,0.0,1090.0,1641.0,1641.0,,-491.0,-491.0,,100.0
Inverex Backup 6kW,2024/11/10 06:50,UTC+05:00,6.0,836.0,0.0,0.0,,837.0,,837.0,99.0
Inverex Backup 6kW,2024/11/10 06:55,UTC+05:00,31.0,830.0,0.0,0.0,,774.0,,774.0,98.0
Inverex Backup 6kW,2024/11/10 07:00,UTC+05:00,69.0,754.0,0.0,0.0,,655.0,,655.0,97.0
Inverex Backup 6kW,2024/11/10 07:05,UTC+05:00,128.0,754.0,0.0,0.0,,596.0,,596.0,96.0
Inverex Backup 6kW,2024/11/10 07:10,UTC+05:00,186.0,875.0,0.0,0.0,,646.0,,646.0,95.0
Inverex Backup 6kW,2024/11/10 07:20,UTC+05:00,219.0,871.0,0.0,0.0,,602.0,,602.0,94.0
Inverex Backup 6kW,2024/11/10 07:25,UTC+05:00,317.0,1080.0,0.0,0.0,,713.0,,713.0,93.0
Inverex Backup 6kW,2024/11/10 07:30,UTC+05:00,411.0,1047.0,0.0,0.0,,587.0,,587.0,92.0
Inverex Backup 6kW,2024/11/10 07:35,UTC+05:00,483.0,884.0,0.0,0.0,,351.0,,351.0,92.0
Inverex Backup 6kW,2024/11/10 07:40,UTC+05:00,558.0,713.0,0.0,0.0,,119.0,,119.0,91.0
Inverex Backup 6kW,2024/11/10 07:45,UTC+05:00,674.0,736.0,0.0,0.0,,34.0,,34.0,100.0
Inverex Backup 6kW,2024/11/10 07:50,UTC+05:00,784.0,767.0,1332.0,1332.0,,-1314.0,-1314.0,,100.0
Inverex Backup 6kW,2024/11/10 07:55,UTC+05:00,881.0,771.0,1348.0,1348.0,,-1417.0,-1417.0,,100.0
Inverex Backup 6kW,2024/11/10 08:05,UTC+05:00,1001.0,908.0,1295.0,1295.0,,-1364.0,-1364.0,,100.0
Inverex Backup 6kW,2024/11/10 08:10,UTC+05:00,1126.0,1113.0,1080.0,1080.0,,-1088.0,-1088.0,,100.0
Inverex Backup 6kW,2024/11/10 08:15,UTC+05:00,1228.0,1143.0,852.0,852.0,,-933.0,-933.0,,100.0
Inverex Backup 6kW,2024/11/10 08:20,UTC+05:00,1329.0,974.0,515.0,515.0,,-864.0,-864.0,,100.0
Inverex Backup 6kW,2024/11/10 08:25,UTC+05:00,1387.0,973.0,434.0,434.0,,-843.0,-843.0,,100.0
Inverex Backup 6kW,2024/11/10 08:30,UTC+05:00,1535.0,966.0,268.0,268.0,,-830.0,-830.0,,100.0
Inverex Backup 6kW,2024/11/10 08:35,UTC+05:00,1632.0,957.0,162.0,162.0,,-830.0,-830.0,,100.0
Inverex Backup 6kW,2024/11/10 08:40,UTC+05:00,1743.0,1105.0,197.0,197.0,,-830.0,-830.0,,100.0
Inverex Backup 6kW,2024/11/10 08:50,UTC+05:00,2227.0,1267.0,-114.0,,-114.0,-838.0,-838.0,,100.0
Inverex Backup 6kW,2024/11/10 08:55,UTC+05:00,2355.0,1088.0,-407.0,,-407.0,-842.0,-842.0,,100.0
Inverex Backup 6kW,2024/11/10 09:00,UTC+05:00,2517.0,1105.0,-547.0,,-547.0,-852.0,-852.0,,100.0
Inverex Backup 6kW,2024/11/10 09:05,UTC+05:00,2670.0,1117.0,-687.0,,-687.0,-856.0,-856.0,,100.0
Inverex Backup 6kW,2024/11/10 09:10,UTC+05:00,2795.0,2270.0,358.0,358.0,,-859.0,-859.0,,100.0
Inverex Backup 6kW,2024/11/10 09:15,UTC+05:00,2880.0,2471.0,476.0,476.0,,-862.0,-862.0,,100.0
Inverex Backup 6kW,2024/11/10 09:20,UTC+05:00,2994.0,2570.0,477.0,477.0,,-868.0,-868.0,,100.0
Inverex Backup 6kW,2024/11/10 09:25,UTC+05:00,3078.0,2402.0,223.0,223.0,,-868.0,-868.0,,100.0
Inverex Backup 6kW,2024/11/10 09:35,UTC+05:00,3212.0,2380.0,62.0,62.0,,-875.0,-875.0,,100.0
Inverex Backup 6kW,2024/11/10 09:40,UTC+05:00,3320.0,2138.0,-265.0,,-265.0,-882.0,-882.0,,100.0
Inverex Backup 6kW,2024/11/10 09:45,UTC+05:00,3400.0,2445.0,-42.0,,-42.0,-882.0,-882.0,,100.0
Inverex Backup 6kW,2024/11/10 09:50,UTC+05:00,3535.0,1272.0,-1341.0,,-1341.0,-888.0,-888.0,,100.0
Inverex Backup 6kW,2024/11/10 09:55,UTC+05:00,3604.0,1266.0,-1422.0,,-1422.0,-888.0,-888.0,,100.0
Inverex Backup 6kW,2024/11/10 10:00,UTC+05:00,3732.0,1259.0,-1531.0,,-1531.0,-897.0,-897.0,,100.0
Inverex Backup 6kW,2024/11/10 10:05,UTC+05:00,3789.0,1236.0,-1601.0,,-1601.0,-898.0,-898.0,,100.0
Inverex Backup 6kW,2024/11/10 10:10,UTC+05:00,3894.0,1402.0,-1527.0,,-1527.0,-903.0,-903.0,,100.0
Inverex Backup 6kW,2024/11/10 10:20,UTC+05:00,4058.0,1063.0,-2028.0,,-2028.0,-904.0,-904.0,,100.0
Inverex Backup 6kW,2024/11/10 10:25,UTC+05:00,4314.0,1194.0,-2124.0,,-2124.0,-909.0,-909.0,,100.0
Inverex Backup 6kW,2024/11/10 10:30,UTC+05:00,4531.0,1224.0,-2291.0,,-2291.0,-914.0,-914.0,,100.0
Inverex Backup 6kW,2024/11/10 10:35,UTC+05:00,4625.0,2440.0,-1160.0,,-1160.0,-919.0,-919.0,,100.0
Inverex Backup 6kW,2024/11/10 10:40,UTC+05:00,4611.0,2479.0,-1099.0,,-1099.0,-925.0,-925.0,,100.0
Inverex Backup 6kW,2024/11/10 10:45,UTC+05:00,4618.0,2520.0,-1074.0,,-1074.0,-930.0,-930.0,,100.0
Inverex Backup 6kW,2024/11/10 10:50,UTC+05:00,4713.0,2488.0,-1199.0,,-1199.0,-932.0,-932.0,,100.0
Inverex Backup 6kW,2024/11/10 11:00,UTC+05:00,4759.0,3164.0,-564.0,,-564.0,-938.0,-938.0,,100.0
Inverex Backup 6kW,2024/11/10 11:05,UTC+05:00,4788.0,2956.0,-796.0,,-796.0,-939.0,-939.0,,100.0
Inverex Backup 6kW,2024/11/10 11:10,UTC+05:00,4825.0,2342.0,-1444.0,,-1444.0,-946.0,-946.0,,100.0
Inverex Backup 6kW,2024/11/10 11:15,UTC+05:00,4760.0,2160.0,-1555.0,,-1555.0,-948.0,-948.0,,100.0
Inverex Backup 6kW,2024/11/10 11:20,UTC+05:00,4729.0,2275.0,-1402.0,,-1402.0,-953.0,-953.0,,100.0
Inverex Backup 6kW,2024/11/10 11:25,UTC+05:00,4677.0,2288.0,-1329.0,,-1329.0,-959.0,-959.0,,100.0
Inverex Backup 6kW,2024/11/10 11:30,UTC+05:00,4665.0,2285.0,-1304.0,,-1304.0,-960.0,-960.0,,100.0
Inverex Backup 6kW,2024/11/10 11:35,UTC+05:00,4608.0,1538.0,-2006.0,,-2006.0,-964.0,-964.0,,100.0
Inverex Backup 6kW,2024/11/10 11:45,UTC+05:00,4591.0,1500.0,-2012.0,,-2012.0,-970.0,-970.0,,100.0
Inverex Backup 6kW,2024/11/10 11:50,UTC+05:00,1898.0,963.0,0.0,0.0,,-879.0,-879.0,,100.0
Inverex Backup 6kW,2024/11/10 11:55,UTC+05:00,1484.0,572.0,0.0,0.0,,-885.0,-885.0,,100.0
Inverex Backup 6kW,2024/11/10 12:00,UTC+05:00,1450.0,534.0,0.0,0.0,,-893.0,-893.0,,100.0
Inverex Backup 6kW,2024/11/10 12:05,UTC+05:00,1260.0,350.0,0.0,0.0,,-900.0,-900.0,,100.0
Inverex Backup 6kW,2024/11/10 12:10,UTC+05:00,1396.0,473.0,0.0,0.0,,-910.0,-910.0,,100.0
Inverex Backup 6kW,2024/11/10 12:15,UTC+05:00,2156.0,1222.0,0.0,0.0,,-917.0,-917.0,,100.0
Inverex Backup 6kW,2024/11/10 12:20,UTC+05:00,2141.0,1199.0,0.0,0.0,,-929.0,-929.0,,100.0
Inverex Backup 6kW,2024/11/10 12:30,UTC+05:00,2173.0,1214.0,0.0,0.0,,-937.0,-937.0,,100.0
Inverex Backup 6kW,2024/11/10 12:35,UTC+05:00,2172.0,1207.0,0.0,0.0,,-945.0,-945.0,,100.0
Inverex Backup 6kW,2024/11/10 12:40,UTC+05:00,2183.0,1200.0,0.0,0.0,,-954.0,-954.0,,100.0
Inverex Backup 6kW,2024/11/10 12:45,UTC+05:00,4391.0,1156.0,-2129.0,,-2129.0,-1046.0,-1046.0,,100.0
Inverex Backup 6kW,2024/11/10 12:50,UTC+05:00,4516.0,898.0,-2461.0,,-2461.0,-1058.0,-1058.0,,100.0
Inverex Backup 6kW,2024/11/10 12:55,UTC+05:00,4499.0,1101.0,-2240.0,,-2240.0,-1067.0,-1067.0,,100.0
Inverex Backup 6kW,2024/11/10 13:00,UTC+05:00,4484.0,1083.0,-2239.0,,-2239.0,-1074.0,-1074.0,,100.0
Inverex Backup 6kW,2024/11/10 13:05,UTC+05:00,4413.0,907.0,-2347.0,,-2347.0,-1076.0,-1076.0,,100.0
Inverex Backup 6kW,2024/11/10 13:15,UTC+05:00,4376.0,1088.0,-2130.0,,-2130.0,-1077.0,-1077.0,,100.0
Inverex Backup 6kW,2024/11/10 13:20,UTC+05:00,4350.0,1082.0,-2096.0,,-2096.0,-1085.0,-1085.0,,100.0
Inverex Backup 6kW,2024/11/10 13:25,UTC+05:00,4333.0,913.0,-2247.0,,-2247.0,-1089.0,-1089.0,,100.0
Inverex Backup 6kW,2024/11/10 13:30,UTC+05:00,4309.0,1291.0,-1841.0,,-1841.0,-1094.0,-1094.0,,100.0
Inverex Backup 6kW,2024/11/10 13:35,UTC+05:00,4240.0,854.0,-2197.0,,-2197.0,-1099.0,-1099.0,,100.0
Inverex Backup 6kW,2024/11/10 13:40,UTC+05:00,4208.0,857.0,-2154.0,,-2154.0,-1108.0,-1108.0,,100.0
Inverex Backup 6kW,2024/11/10 13:45,UTC+05:00,4115.0,1090.0,-1822.0,,-1822.0,-1112.0,-1112.0,,100.0
Inverex Backup 6kW,2024/11/10 13:50,UTC+05:00,4045.0,1043.0,-1807.0,,-1807.0,-1115.0,-1115.0,,100.0
Inverex Backup 6kW,2024/11/10 13:55,UTC+05:00,4045.0,1043.0,-1807.0,,-1807.0,-1115.0,-1115.0,,100.0
Inverex Backup 6kW,2024/11/10 14:00,UTC+05:00,3955.0,1034.0,-1718.0,,-1718.0,-1120.0,-1120.0,,100.0
Inverex Backup 6kW,2024/11/10 14:05,UTC+05:00,3892.0,910.0,-1782.0,,-1782.0,-1126.0,-1126.0,,100.0
Inverex Backup 6kW,2024/11/10 14:10,UTC+05:00,3806.0,915.0,-1693.0,,-1693.0,-1129.0,-1129.0,,100.0
Inverex Backup 6kW,2024/11/10 14:15,UTC+05:00,3775.0,944.0,-1631.0,,-1631.0,-1133.0,-1133.0,,100.0
Inverex Backup 6kW,2024/11/10 14:20,UTC+05:00,3665.0,908.0,-1554.0,,-1554.0,-1142.0,-1142.0,,100.0
Inverex Backup 6kW,2024/11/10 14:25,UTC+05:00,3588.0,1165.0,-1224.0,,-1224.0,-1147.0,-1147.0,,100.0
Inverex Backup 6kW,2024/11/10 14:30,UTC+05:00,3438.0,1081.0,-1150.0,,-1150.0,-1152.0,-1152.0,,100.0
Inverex Backup 6kW,2024/11/10 14:35,UTC+05:00,3395.0,876.0,-1309.0,,-1309.0,-1155.0,-1155.0,,100.0
Inverex Backup 6kW,2024/11/10 14:45,UTC+05:00,3261.0,863.0,-1186.0,,-1186.0,-1163.0,-1163.0,,100.0
Inverex Backup 6kW,2024/11/10 14:50,UTC+05:00,3105.0,653.0,-1244.0,,-1244.0,-1168.0,-1168.0,,100.0
Inverex Backup 6kW,2024/11/10 14:55,UTC+05:00,3025.0,1007.0,-804.0,,-804.0,-1171.0,-1171.0,,100.0
Inverex Backup 6kW,2024/11/10 15:00,UTC+05:00,2918.0,1174.0,-517.0,,-517.0,-1178.0,-1178.0,,100.0
Inverex Backup 6kW,2024/11/10 15:05,UTC+05:00,2863.0,1159.0,-471.0,,-471.0,-1187.0,-1187.0,,100.0
Inverex Backup 6kW,2024/11/10 15:10,UTC+05:00,2727.0,843.0,-651.0,,-651.0,-1187.0,-1187.0,,100.0
Inverex Backup 6kW,2024/11/10 15:15,UTC+05:00,2573.0,658.0,-685.0,,-685.0,-1193.0,-1193.0,,100.0
Inverex Backup 6kW,2024/11/10 15:20,UTC+05:00,2506.0,838.0,-412.0,,-412.0,-1201.0,-1201.0,,100.0
Inverex Backup 6kW,2024/11/10 15:30,UTC+05:00,2427.0,699.0,-470.0,,-470.0,-1202.0,-1202.0,,100.0
Inverex Backup 6kW,2024/11/10 15:35,UTC+05:00,2290.0,1101.0,73.0,73.0,,-1212.0,-1212.0,,100.0
Inverex Backup 6kW,2024/11/10 15:40,UTC+05:00,2184.0,1099.0,176.0,176.0,,-1218.0,-1218.0,,100.0
Inverex Backup 6kW,2024/11/10 15:45,UTC+05:00,2083.0,1598.0,787.0,787.0,,-1224.0,-1224.0,,100.0
Inverex Backup 6kW,2024/11/10 15:50,UTC+05:00,1937.0,1197.0,541.0,541.0,,-1232.0,-1232.0,,100.0
Inverex Backup 6kW,2024/11/10 15:55,UTC+05:00,1785.0,1123.0,606.0,606.0,,-1236.0,-1236.0,,100.0
Inverex Backup 6kW,2024/11/10 16:00,UTC+05:00,1678.0,1136.0,720.0,720.0,,-1236.0,-1236.0,,100.0
Inverex Backup 6kW,2024/11/10 16:05,UTC+05:00,1571.0,1114.0,805.0,805.0,,-1243.0,-1243.0,,100.0
Inverex Backup 6kW,2024/11/10 16:15,UTC+05:00,1442.0,1161.0,979.0,979.0,,-1247.0,-1247.0,,100.0
Inverex Backup 6kW,2024/11/10 16:20,UTC+05:00,1320.0,1152.0,1094.0,1094.0,,-1254.0,-1254.0,,100.0
Inverex Backup 6kW,2024/11/10 16:25,UTC+05:00,1156.0,1330.0,1438.0,1438.0,,-1260.0,-1260.0,,100.0
Inverex Backup 6kW,2024/11/10 16:30,UTC+05:00,1012.0,1321.0,1588.0,1588.0,,-1265.0,-1265.0,,100.0
Inverex Backup 6kW,2024/11/10 16:35,UTC+05:00,928.0,1107.0,1476.0,1476.0,,-1272.0,-1272.0,,100.0
Inverex Backup 6kW,2024/11/10 16:40,UTC+05:00,797.0,1104.0,1622.0,1622.0,,-1278.0,-1278.0,,100.0
Inverex Backup 6kW,2024/11/10 16:45,UTC+05:00,664.0,1088.0,1673.0,1673.0,,-1221.0,-1221.0,,100.0
Inverex Backup 6kW,2024/11/10 16:50,UTC+05:00,529.0,1100.0,1683.0,1683.0,,-1089.0,-1089.0,,100.0
Inverex Backup 6kW,2024/11/10 16:55,UTC+05:00,529.0,1100.0,1683.0,1683.0,,-1089.0,-1089.0,,100.0
Inverex Backup 6kW,2024/11/10 17:00,UTC+05:00,430.0,1073.0,1652.0,1652.0,,-979.0,-979.0,,100.0
Inverex Backup 6kW,2024/11/10 17:05,UTC+05:00,314.0,1320.0,1897.0,1897.0,,-864.0,-864.0,,100.0
Inverex Backup 6kW,2024/11/10 17:10,UTC+05:00,218.0,1321.0,1893.0,1893.0,,-768.0,-768.0,,100.0
Inverex Backup 6kW,2024/11/10 17:15,UTC+05:00,148.0,1192.0,1760.0,1760.0,,-681.0,-681.0,,100.0
Inverex Backup 6kW,2024/11/10 17:20,UTC+05:00,70.0,802.0,1363.0,1363.0,,-603.0,-603.0,,100.0
Inverex Backup 6kW,2024/11/10 17:25,UTC+05:00,25.0,812.0,1370.0,1370.0,,-538.0,-538.0,,100.0
Inverex Backup 6kW,2024/11/10 17:30,UTC+05:00,0.0,846.0,1398.0,1398.0,,-479.0,-479.0,,100.0
Inverex Backup 6kW,2024/11/10 17:40,UTC+05:00,0.0,847.0,1399.0,1399.0,,-467.0,-467.0,,100.0
Inverex Backup 6kW,2024/11/10 17:45,UTC+05:00,0.0,1057.0,1608.0,1608.0,,-467.0,-467.0,,100.0
Inverex Backup 6kW,2024/11/10 17:50,UTC+05:00,0.0,1025.0,1576.0,1576.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/10 17:55,UTC+05:00,0.0,1200.0,1752.0,1752.0,,-462.0,-462.0,,100.0
Inverex Backup 6kW,2024/11/10 18:00,UTC+05:00,0.0,1362.0,1912.0,1912.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/10 18:05,UTC+05:00,0.0,1324.0,1876.0,1876.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/10 18:10,UTC+05:00,0.0,1349.0,1901.0,1901.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/10 18:15,UTC+05:00,0.0,1370.0,1923.0,1923.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/10 18:25,UTC+05:00,0.0,1558.0,2110.0,2110.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/10 18:30,UTC+05:00,0.0,1523.0,2075.0,2075.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/10 18:35,UTC+05:00,0.0,1486.0,2037.0,2037.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/10 18:40,UTC+05:00,0.0,1352.0,1905.0,1905.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/10 18:45,UTC+05:00,0.0,1300.0,0.0,0.0,,1347.0,,1347.0,99.0
Inverex Backup 6kW,2024/11/10 18:50,UTC+05:00,0.0,1273.0,0.0,0.0,,1319.0,,1319.0,97.0
Inverex Backup 6kW,2024/11/10 18:55,UTC+05:00,0.0,1275.0,0.0,0.0,,1325.0,,1325.0,96.0
Inverex Backup 6kW,2024/11/10 19:00,UTC+05:00,0.0,1121.0,0.0,0.0,,1164.0,,1164.0,94.0
Inverex Backup 6kW,2024/11/10 19:10,UTC+05:00,0.0,1288.0,0.0,0.0,,1335.0,,1335.0,92.0
Inverex Backup 6kW,2024/11/10 19:15,UTC+05:00,0.0,1276.0,0.0,0.0,,1323.0,,1323.0,90.0
Inverex Backup 6kW,2024/11/10 19:20,UTC+05:00,0.0,1271.0,0.0,0.0,,1317.0,,1317.0,88.0
Inverex Backup 6kW,2024/11/10 19:25,UTC+05:00,0.0,1264.0,0.0,0.0,,1309.0,,1309.0,87.0
Inverex Backup 6kW,2024/11/10 19:30,UTC+05:00,0.0,1331.0,0.0,0.0,,1376.0,,1376.0,85.0
Inverex Backup 6kW,2024/11/10 19:35,UTC+05:00,0.0,1250.0,0.0,0.0,,1294.0,,1294.0,83.0
Inverex Backup 6kW,2024/11/10 19:40,UTC+05:00,0.0,1204.0,0.0,0.0,,1249.0,,1249.0,81.0
Inverex Backup 6kW,2024/11/10 19:45,UTC+05:00,0.0,1068.0,1591.0,1591.0,,-427.0,-427.0,,80.0
Inverex Backup 6kW,2024/11/10 19:55,UTC+05:00,0.0,1361.0,1889.0,1889.0,,-433.0,-433.0,,81.0
Inverex Backup 6kW,2024/11/10 20:00,UTC+05:00,0.0,1264.0,1794.0,1794.0,,-435.0,-435.0,,82.0
Inverex Backup 6kW,2024/11/10 20:05,UTC+05:00,0.0,1313.0,1843.0,1843.0,,-438.0,-438.0,,82.0
Inverex Backup 6kW,2024/11/10 20:10,UTC+05:00,0.0,1195.0,1726.0,1726.0,,-438.0,-438.0,,83.0
Inverex Backup 6kW,2024/11/10 20:15,UTC+05:00,0.0,1168.0,1700.0,1700.0,,-438.0,-438.0,,84.0
Inverex Backup 6kW,2024/11/10 20:20,UTC+05:00,0.0,1321.0,1855.0,1855.0,,-436.0,-436.0,,84.0
Inverex Backup 6kW,2024/11/10 20:30,UTC+05:00,0.0,1299.0,1833.0,1833.0,,-439.0,-439.0,,85.0
Inverex Backup 6kW,2024/11/10 20:35,UTC+05:00,0.0,1196.0,1729.0,1729.0,,-436.0,-436.0,,85.0
Inverex Backup 6kW,2024/11/10 20:40,UTC+05:00,0.0,1331.0,1866.0,1866.0,,-438.0,-438.0,,86.0
Inverex Backup 6kW,2024/11/10 20:45,UTC+05:00,0.0,1485.0,2019.0,2019.0,,-434.0,-434.0,,87.0
Inverex Backup 6kW,2024/11/10 20:50,UTC+05:00,0.0,1656.0,2191.0,2191.0,,-441.0,-441.0,,87.0
Inverex Backup 6kW,2024/11/10 20:55,UTC+05:00,0.0,1629.0,2164.0,2164.0,,-438.0,-438.0,,88.0
Inverex Backup 6kW,2024/11/10 21:00,UTC+05:00,0.0,1282.0,1820.0,1820.0,,-439.0,-439.0,,88.0
Inverex Backup 6kW,2024/11/10 21:05,UTC+05:00,0.0,1294.0,1830.0,1830.0,,-438.0,-438.0,,89.0
Inverex Backup 6kW,2024/11/10 21:15,UTC+05:00,0.0,1351.0,1888.0,1888.0,,-435.0,-435.0,,90.0
Inverex Backup 6kW,2024/11/10 21:20,UTC+05:00,0.0,1351.0,1888.0,1888.0,,-438.0,-438.0,,90.0
Inverex Backup 6kW,2024/11/10 21:25,UTC+05:00,0.0,1529.0,2068.0,2068.0,,-441.0,-441.0,,91.0
Inverex Backup 6kW,2024/11/10 21:30,UTC+05:00,0.0,1315.0,1853.0,1853.0,,-443.0,-443.0,,91.0
Inverex Backup 6kW,2024/11/10 21:35,UTC+05:00,0.0,1305.0,1845.0,1845.0,,-440.0,-440.0,,92.0
Inverex Backup 6kW,2024/11/10 21:40,UTC+05:00,0.0,1179.0,1718.0,1718.0,,-442.0,-442.0,,93.0
Inverex Backup 6kW,2024/11/10 21:45,UTC+05:00,0.0,1206.0,1745.0,1745.0,,-443.0,-443.0,,93.0
Inverex Backup 6kW,2024/11/10 21:50,UTC+05:00,0.0,1208.0,1748.0,1748.0,,-444.0,-444.0,,94.0
Inverex Backup 6kW,2024/11/10 22:00,UTC+05:00,0.0,1259.0,1798.0,1798.0,,-442.0,-442.0,,94.0
Inverex Backup 6kW,2024/11/10 22:05,UTC+05:00,0.0,1591.0,2131.0,2131.0,,-447.0,-447.0,,95.0
Inverex Backup 6kW,2024/11/10 22:10,UTC+05:00,0.0,1179.0,1722.0,1722.0,,-444.0,-444.0,,96.0
Inverex Backup 6kW,2024/11/10 22:15,UTC+05:00,0.0,1169.0,1711.0,1711.0,,-443.0,-443.0,,96.0
Inverex Backup 6kW,2024/11/10 22:20,UTC+05:00,0.0,1002.0,1545.0,1545.0,,-443.0,-443.0,,97.0
Inverex Backup 6kW,2024/11/10 22:25,UTC+05:00,0.0,992.0,1536.0,1536.0,,-445.0,-445.0,,98.0
Inverex Backup 6kW,2024/11/10 22:30,UTC+05:00,0.0,998.0,1543.0,1543.0,,-444.0,-444.0,,98.0
Inverex Backup 6kW,2024/11/10 22:35,UTC+05:00,0.0,994.0,1540.0,1540.0,,-443.0,-443.0,,99.0
Inverex Backup 6kW,2024/11/10 22:45,UTC+05:00,0.0,1024.0,1570.0,1570.0,,-444.0,-444.0,,99.0
Inverex Backup 6kW,2024/11/10 22:50,UTC+05:00,0.0,1431.0,1978.0,1978.0,,-447.0,-447.0,,100.0
Inverex Backup 6kW,2024/11/10 22:55,UTC+05:00,0.0,1411.0,1962.0,1962.0,,-448.0,-448.0,,100.0
Inverex Backup 6kW,2024/11/10 23:00,UTC+05:00,0.0,1378.0,1930.0,1930.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/10 23:05,UTC+05:00,0.0,1227.0,1780.0,1780.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/10 23:10,UTC+05:00,0.0,1238.0,1794.0,1794.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/10 23:15,UTC+05:00,0.0,2391.0,2950.0,2950.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/10 23:20,UTC+05:00,0.0,2078.0,2639.0,2639.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/10 23:25,UTC+05:00,0.0,2059.0,2623.0,2623.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/10 23:30,UTC+05:00,0.0,1942.0,2509.0,2509.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/10 23:40,UTC+05:00,0.0,1370.0,1939.0,1939.0,,-464.0,-464.0,,100.0
Inverex Backup 6kW,2024/11/10 23:45,UTC+05:00,0.0,1769.0,2327.0,2327.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/10 23:50,UTC+05:00,0.0,1701.0,0.0,0.0,,1751.0,,1751.0,97.0
Inverex Backup 6kW,2024/11/10 23:55,UTC+05:00,0.0,1192.0,0.0,0.0,,1241.0,,1241.0,95.0
Inverex Backup 6kW,2024/11/11 00:00,UTC+05:00,0.0,1305.0,0.0,0.0,,1352.0,,1352.0,93.0
Inverex Backup 6kW,2024/11/11 00:05,UTC+05:00,0.0,1267.0,0.0,0.0,,1312.0,,1312.0,91.0
Inverex Backup 6kW,2024/11/11 00:10,UTC+05:00,0.0,1264.0,0.0,0.0,,1308.0,,1308.0,90.0
Inverex Backup 6kW,2024/11/11 00:15,UTC+05:00,0.0,1257.0,0.0,0.0,,1300.0,,1300.0,88.0
Inverex Backup 6kW,2024/11/11 00:25,UTC+05:00,0.0,1246.0,0.0,0.0,,1292.0,,1292.0,86.0
Inverex Backup 6kW,2024/11/11 00:30,UTC+05:00,0.0,1083.0,0.0,0.0,,1130.0,,1130.0,84.0
Inverex Backup 6kW,2024/11/11 00:35,UTC+05:00,0.0,1077.0,0.0,0.0,,1123.0,,1123.0,83.0
Inverex Backup 6kW,2024/11/11 00:40,UTC+05:00,0.0,1075.0,0.0,0.0,,1122.0,,1122.0,81.0
Inverex Backup 6kW,2024/11/11 00:45,UTC+05:00,0.0,1101.0,1615.0,1615.0,,-417.0,-417.0,,80.0
Inverex Backup 6kW,2024/11/11 00:50,UTC+05:00,0.0,1045.0,1576.0,1576.0,,-434.0,-434.0,,81.0
Inverex Backup 6kW,2024/11/11 00:55,UTC+05:00,0.0,1243.0,1774.0,1774.0,,-433.0,-433.0,,81.0
